episode_id,zarr_path,fps,n_frames,lab,task,embodiment
2026-05-01-14-01-36-983737,s3://rldb/processed_v3/scale/2026-05-01-14-01-36-983737.zarr/,30.0,3115.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-05-03-490414,s3://rldb/processed_v3/scale/2026-05-01-14-05-03-490414.zarr/,30.0,801.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-05-55-037385,s3://rldb/processed_v3/scale/2026-05-01-14-05-55-037385.zarr/,30.0,985.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-06-49-786327,s3://rldb/processed_v3/scale/2026-05-01-14-06-49-786327.zarr/,30.0,1091.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-07-57-642428,s3://rldb/processed_v3/scale/2026-05-01-14-07-57-642428.zarr/,30.0,567.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-08-39-567728,s3://rldb/processed_v3/scale/2026-05-01-14-08-39-567728.zarr/,30.0,538.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-09-19-942762,s3://rldb/processed_v3/scale/2026-05-01-14-09-19-942762.zarr/,30.0,816.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-10-17-614442,s3://rldb/processed_v3/scale/2026-05-01-14-10-17-614442.zarr/,30.0,1803.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-12-30-182388,s3://rldb/processed_v3/scale/2026-05-01-14-12-30-182388.zarr/,30.0,941.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-14-49-59-815574,s3://rldb/processed_v3/scale/2026-05-01-14-49-59-815574.zarr/,30.0,27700.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-15-39-42-093910,s3://rldb/processed_v3/scale/2026-05-01-15-39-42-093910.zarr/,30.0,1327.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-15-42-04-994309,s3://rldb/processed_v3/scale/2026-05-01-15-42-04-994309.zarr/,30.0,459.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-15-43-03-843412,s3://rldb/processed_v3/scale/2026-05-01-15-43-03-843412.zarr/,30.0,2729.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-15-49-05-430708,s3://rldb/processed_v3/scale/2026-05-01-15-49-05-430708.zarr/,30.0,857.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-15-50-50-444562,s3://rldb/processed_v3/scale/2026-05-01-15-50-50-444562.zarr/,30.0,7863.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-16-06-30-941743,s3://rldb/processed_v3/scale/2026-05-01-16-06-30-941743.zarr/,30.0,3248.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-16-12-26-827286,s3://rldb/processed_v3/scale/2026-05-01-16-12-26-827286.zarr/,30.0,2662.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-16-16-47-676001,s3://rldb/processed_v3/scale/2026-05-01-16-16-47-676001.zarr/,30.0,2881.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-16-21-05-094320,s3://rldb/processed_v3/scale/2026-05-01-16-21-05-094320.zarr/,30.0,769.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-16-22-12-579699,s3://rldb/processed_v3/scale/2026-05-01-16-22-12-579699.zarr/,30.0,4033.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-03-31-917832,s3://rldb/processed_v3/scale/2026-05-01-18-03-31-917832.zarr/,30.0,732.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-04-36-165378,s3://rldb/processed_v3/scale/2026-05-01-18-04-36-165378.zarr/,30.0,605.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-05-25-438373,s3://rldb/processed_v3/scale/2026-05-01-18-05-25-438373.zarr/,30.0,885.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-06-31-108496,s3://rldb/processed_v3/scale/2026-05-01-18-06-31-108496.zarr/,30.0,907.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-07-40-550405,s3://rldb/processed_v3/scale/2026-05-01-18-07-40-550405.zarr/,30.0,517.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-08-17-966317,s3://rldb/processed_v3/scale/2026-05-01-18-08-17-966317.zarr/,30.0,659.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-09-12-622515,s3://rldb/processed_v3/scale/2026-05-01-18-09-12-622515.zarr/,30.0,483.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-09-53-649302,s3://rldb/processed_v3/scale/2026-05-01-18-09-53-649302.zarr/,30.0,541.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-10-38-122336,s3://rldb/processed_v3/scale/2026-05-01-18-10-38-122336.zarr/,30.0,505.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-11-20-762325,s3://rldb/processed_v3/scale/2026-05-01-18-11-20-762325.zarr/,30.0,522.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-12-05-790142,s3://rldb/processed_v3/scale/2026-05-01-18-12-05-790142.zarr/,30.0,940.0,scale,flagship_put_cup_on_saucer,human_bimanual
2026-05-01-18-20-11-263402,s3://rldb/processed_v3/microagi/2026-05-01-18-20-11-263402.zarr,30.0,210.0,microagi,clean_cup_and_organize_drawer,human_bimanual
2026-05-01-18-20-18-600069,s3://rldb/processed_v3/microagi/2026-05-01-18-20-18-600069.zarr,30.0,329.0,microagi,clean_cup_and_organize_drawer,human_bimanual
2026-05-01-19-20-02-775332,s3://rldb/processed_v3/microagi/2026-05-01-19-20-02-775332.zarr,30.0,252.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-01-19-20-18-250332,s3://rldb/processed_v3/microagi/2026-05-01-19-20-18-250332.zarr,30.0,180.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-01-19-21-58-428497,s3://rldb/processed_v3/microagi/2026-05-01-19-21-58-428497.zarr,30.0,1692.0,microagi,wash_the_cup,human_bimanual
2026-05-01-19-23-08-525537,s3://rldb/processed_v3/microagi/2026-05-01-19-23-08-525537.zarr,30.0,309.0,microagi,wash_the_cup,human_bimanual
2026-05-01-19-23-20-658348,s3://rldb/processed_v3/microagi/2026-05-01-19-23-20-658348.zarr,30.0,259.0,microagi,wash_the_cup,human_bimanual
2026-05-01-21-15-32-097047,s3://rldb/processed_v3/microagi/2026-05-01-21-15-32-097047.zarr,30.0,208.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-01-21-22-48-529810,s3://rldb/processed_v3/scale/2026-05-01-21-22-48-529810.zarr/,30.0,26643.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-21-22-52-705131,s3://rldb/processed_v3/scale/2026-05-01-21-22-52-705131.zarr/,30.0,24916.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-01-21-52-35-030388,s3://rldb/processed_v3/scale/2026-05-01-21-52-35-030388.zarr/,30.0,1557.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-01-32-38-831243,s3://rldb/processed_v3/scale/2026-05-02-01-32-38-831243.zarr/,30.0,26742.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-42-07-125848,s3://rldb/processed_v3/scale/2026-05-02-02-42-07-125848.zarr/,30.0,26358.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-54-41-222146,s3://rldb/processed_v3/scale/2026-05-02-02-54-41-222146.zarr/,30.0,1024.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-55-00-532726,s3://rldb/processed_v3/scale/2026-05-02-02-55-00-532726.zarr/,30.0,645.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-55-11-459733,s3://rldb/processed_v3/scale/2026-05-02-02-55-11-459733.zarr/,30.0,2214.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-55-51-173085,s3://rldb/processed_v3/scale/2026-05-02-02-55-51-173085.zarr/,30.0,659.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-56-02-595426,s3://rldb/processed_v3/scale/2026-05-02-02-56-02-595426.zarr/,30.0,462.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-56-10-900976,s3://rldb/processed_v3/scale/2026-05-02-02-56-10-900976.zarr/,30.0,560.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-56-20-038025,s3://rldb/processed_v3/scale/2026-05-02-02-56-20-038025.zarr/,30.0,563.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-56-30-222097,s3://rldb/processed_v3/scale/2026-05-02-02-56-30-222097.zarr/,30.0,806.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-56-43-686196,s3://rldb/processed_v3/scale/2026-05-02-02-56-43-686196.zarr/,30.0,1485.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-57-16-803390,s3://rldb/processed_v3/scale/2026-05-02-02-57-16-803390.zarr/,30.0,924.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-57-35-660853,s3://rldb/processed_v3/scale/2026-05-02-02-57-35-660853.zarr/,30.0,697.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-58-00-507836,s3://rldb/processed_v3/scale/2026-05-02-02-58-00-507836.zarr/,30.0,1801.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-02-58-37-159778,s3://rldb/processed_v3/scale/2026-05-02-02-58-37-159778.zarr/,30.0,2061.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-04-01-28-091714,s3://rldb/processed_v3/scale/2026-05-02-04-01-28-091714.zarr/,30.0,8750.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-04-05-05-744348,s3://rldb/processed_v3/scale/2026-05-02-04-05-05-744348.zarr/,30.0,2202.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-04-05-46-595175,s3://rldb/processed_v3/scale/2026-05-02-04-05-46-595175.zarr/,30.0,896.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-04-06-01-298635,s3://rldb/processed_v3/scale/2026-05-02-04-06-01-298635.zarr/,30.0,3567.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-04-50-15-021912,s3://rldb/processed_v3/scale/2026-05-02-04-50-15-021912.zarr/,30.0,26900.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-44-18-611520,s3://rldb/processed_v3/scale/2026-05-02-05-44-18-611520.zarr/,30.0,624.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-44-34-578359,s3://rldb/processed_v3/scale/2026-05-02-05-44-34-578359.zarr/,30.0,456.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-44-44-554380,s3://rldb/processed_v3/scale/2026-05-02-05-44-44-554380.zarr/,30.0,2133.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-45-21-987950,s3://rldb/processed_v3/scale/2026-05-02-05-45-21-987950.zarr/,30.0,547.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-45-30-405992,s3://rldb/processed_v3/scale/2026-05-02-05-45-30-405992.zarr/,30.0,476.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-45-38-256525,s3://rldb/processed_v3/scale/2026-05-02-05-45-38-256525.zarr/,30.0,1915.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-46-18-445202,s3://rldb/processed_v3/scale/2026-05-02-05-46-18-445202.zarr/,30.0,3573.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-47-31-099757,s3://rldb/processed_v3/scale/2026-05-02-05-47-31-099757.zarr/,30.0,847.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-47-48-726379,s3://rldb/processed_v3/scale/2026-05-02-05-47-48-726379.zarr/,30.0,3083.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-48-54-288036,s3://rldb/processed_v3/scale/2026-05-02-05-48-54-288036.zarr/,30.0,2618.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-49-40-266821,s3://rldb/processed_v3/scale/2026-05-02-05-49-40-266821.zarr/,30.0,3560.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-05-50-38-681704,s3://rldb/processed_v3/scale/2026-05-02-05-50-38-681704.zarr/,30.0,4716.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-06-48-40-813960,s3://rldb/processed_v3/scale/2026-05-02-06-48-40-813960.zarr/,30.0,8246.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-06-52-15-841150,s3://rldb/processed_v3/scale/2026-05-02-06-52-15-841150.zarr/,30.0,15688.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-07-02-42-381880,s3://rldb/processed_v3/scale/2026-05-02-07-02-42-381880.zarr/,30.0,2590.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-07-03-33-823725,s3://rldb/processed_v3/scale/2026-05-02-07-03-33-823725.zarr/,30.0,1020.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-07-03-53-607327,s3://rldb/processed_v3/scale/2026-05-02-07-03-53-607327.zarr/,30.0,9339.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-07-08-13-531615,s3://rldb/processed_v3/scale/2026-05-02-07-08-13-531615.zarr/,30.0,529.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-10-52-29-100239,s3://rldb/processed_v3/microagi/2026-05-02-10-52-29-100239.zarr,30.0,155.0,microagi,clean_white_drawer,human_bimanual
2026-05-02-12-17-24-477012,s3://rldb/processed_v3/microagi/2026-05-02-12-17-24-477012.zarr,30.0,3462.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-02-12-20-01-927046,s3://rldb/processed_v3/microagi/2026-05-02-12-20-01-927046.zarr,30.0,655.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-02-12-20-28-959194,s3://rldb/processed_v3/microagi/2026-05-02-12-20-28-959194.zarr,30.0,285.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-02-12-20-39-202117,s3://rldb/processed_v3/microagi/2026-05-02-12-20-39-202117.zarr,30.0,596.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-02-12-25-49-355666,s3://rldb/processed_v3/microagi/2026-05-02-12-25-49-355666.zarr,30.0,4861.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-02-15-00-20-668211,s3://rldb/processed_v3/microagi/2026-05-02-15-00-20-668211.zarr,30.0,418.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-02-45-446423,s3://rldb/processed_v3/microagi/2026-05-02-15-02-45-446423.zarr,30.0,222.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-02-53-918090,s3://rldb/processed_v3/microagi/2026-05-02-15-02-53-918090.zarr,30.0,1209.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-03-34-641423,s3://rldb/processed_v3/microagi/2026-05-02-15-03-34-641423.zarr,30.0,184.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-03-49-949757,s3://rldb/processed_v3/microagi/2026-05-02-15-03-49-949757.zarr,30.0,4024.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-06-04-488718,s3://rldb/processed_v3/microagi/2026-05-02-15-06-04-488718.zarr,30.0,172.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-06-11-993718,s3://rldb/processed_v3/microagi/2026-05-02-15-06-11-993718.zarr,30.0,786.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-06-44-744234,s3://rldb/processed_v3/microagi/2026-05-02-15-06-44-744234.zarr,30.0,6533.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-10-29-532998,s3://rldb/processed_v3/microagi/2026-05-02-15-10-29-532998.zarr,30.0,781.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-15-11-02-618350,s3://rldb/processed_v3/microagi/2026-05-02-15-11-02-618350.zarr,30.0,1754.0,microagi,organize_items_in_drawer,human_bimanual
2026-05-02-16-33-12-916337,s3://rldb/processed_v3/microagi/2026-05-02-16-33-12-916337.zarr,30.0,386.0,microagi,organize_drawer,human_bimanual
2026-05-02-16-33-45-834670,s3://rldb/processed_v3/microagi/2026-05-02-16-33-45-834670.zarr,30.0,198.0,microagi,organize_drawer,human_bimanual
2026-05-02-16-34-55-871517,s3://rldb/processed_v3/microagi/2026-05-02-16-34-55-871517.zarr,30.0,597.0,microagi,organize_drawer,human_bimanual
2026-05-02-16-37-18-115027,s3://rldb/processed_v3/microagi/2026-05-02-16-37-18-115027.zarr,30.0,1689.0,microagi,organize_drawer,human_bimanual
2026-05-02-16-38-18-048361,s3://rldb/processed_v3/microagi/2026-05-02-16-38-18-048361.zarr,30.0,185.0,microagi,organize_drawer,human_bimanual
2026-05-02-16-38-24-551694,s3://rldb/processed_v3/microagi/2026-05-02-16-38-24-551694.zarr,30.0,551.0,microagi,organize_drawer,human_bimanual
2026-05-02-16-38-51-566694,s3://rldb/processed_v3/microagi/2026-05-02-16-38-51-566694.zarr,30.0,257.0,microagi,organize_drawer,human_bimanual
2026-05-02-17-14-53-619257,s3://rldb/processed_v3/scale/2026-05-02-17-14-53-619257.zarr/,30.0,406.0,scale,freeform_put_cup_on_saucer,human_bimanual
2026-05-02-17-29-06-134295,s3://rldb/processed_v3/microagi/2026-05-02-17-29-06-134295.zarr,30.0,356.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-17-29-46-532589,s3://rldb/processed_v3/microagi/2026-05-02-17-29-46-532589.zarr,30.0,489.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-17-31-26-967008,s3://rldb/processed_v3/microagi/2026-05-02-17-31-26-967008.zarr,30.0,195.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-17-31-33-920724,s3://rldb/processed_v3/microagi/2026-05-02-17-31-33-920724.zarr,30.0,168.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-17-31-41-353746,s3://rldb/processed_v3/microagi/2026-05-02-17-31-41-353746.zarr,30.0,382.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-17-32-00-669013,s3://rldb/processed_v3/microagi/2026-05-02-17-32-00-669013.zarr,30.0,604.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-17-32-32-144990,s3://rldb/processed_v3/microagi/2026-05-02-17-32-32-144990.zarr,30.0,408.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-17-32-49-281746,s3://rldb/processed_v3/microagi/2026-05-02-17-32-49-281746.zarr,30.0,290.0,microagi,clean_and_organize_bathroom_drawer,human_bimanual
2026-05-02-19-28-48-439027,s3://rldb/processed_v3/microagi/2026-05-02-19-28-48-439027.zarr,30.0,579.0,microagi,organize_items_in_drawers,human_bimanual
2026-05-02-19-29-43-716908,s3://rldb/processed_v3/microagi/2026-05-02-19-29-43-716908.zarr,30.0,1296.0,microagi,organize_items_in_drawers,human_bimanual
2026-05-03-11-27-42-346560,s3://rldb/processed_v3/microagi/2026-05-03-11-27-42-346560.zarr,30.0,268.0,microagi,prepare_coffee_cups,human_bimanual
2026-05-03-14-43-05-284759,s3://rldb/processed_v3/microagi/2026-05-03-14-43-05-284759.zarr,30.0,224.0,microagi,wash_green_cup,human_bimanual
2026-05-03-14-43-31-859759,s3://rldb/processed_v3/microagi/2026-05-03-14-43-31-859759.zarr,30.0,1009.0,microagi,wash_green_cup,human_bimanual
2026-05-03-14-44-11-473092,s3://rldb/processed_v3/microagi/2026-05-03-14-44-11-473092.zarr,30.0,314.0,microagi,wash_green_cup,human_bimanual
2026-05-03-14-44-22-176426,s3://rldb/processed_v3/microagi/2026-05-03-14-44-22-176426.zarr,30.0,287.0,microagi,wash_green_cup,human_bimanual
2026-05-03-14-44-52-886405,s3://rldb/processed_v3/microagi/2026-05-03-14-44-52-886405.zarr,30.0,158.0,microagi,wash_green_cup,human_bimanual
2026-05-03-14-45-07-291405,s3://rldb/processed_v3/microagi/2026-05-03-14-45-07-291405.zarr,30.0,211.0,microagi,wash_green_cup,human_bimanual
2026-05-03-15-43-07-567345,s3://rldb/processed_v3/microagi/2026-05-03-15-43-07-567345.zarr,30.0,3494.0,microagi,organize_cutlery_drawer,human_bimanual
2026-05-03-16-30-50-005685,s3://rldb/processed_v3/microagi/2026-05-03-16-30-50-005685.zarr,30.0,152.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-03-20-25-08-342706,s3://rldb/processed_v3/microagi/2026-05-03-20-25-08-342706.zarr,30.0,191.0,microagi,wash_cup,human_bimanual
2026-05-03-22-41-51-942968,s3://rldb/processed_v3/microagi/2026-05-03-22-41-51-942968.zarr,30.0,199.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-03-22-42-10-519635,s3://rldb/processed_v3/microagi/2026-05-03-22-42-10-519635.zarr,30.0,213.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-03-22-42-34-766855,s3://rldb/processed_v3/microagi/2026-05-03-22-42-34-766855.zarr,30.0,602.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-03-22-43-09-320188,s3://rldb/processed_v3/microagi/2026-05-03-22-43-09-320188.zarr,30.0,165.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-03-22-43-30-866855,s3://rldb/processed_v3/microagi/2026-05-03-22-43-30-866855.zarr,30.0,154.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-03-22-43-44-106855,s3://rldb/processed_v3/microagi/2026-05-03-22-43-44-106855.zarr,30.0,217.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-03-22-43-52-745188,s3://rldb/processed_v3/microagi/2026-05-03-22-43-52-745188.zarr,30.0,211.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-03-22-44-07-820188,s3://rldb/processed_v3/microagi/2026-05-03-22-44-07-820188.zarr,30.0,279.0,microagi,Organize_laundry_and_wash_cup,human_bimanual
2026-05-04-16-14-02-297692,s3://rldb/processed_v3/microagi/2026-05-04-16-14-02-297692.zarr,30.0,295.0,microagi,clean_coffee_cups_and_tray,human_bimanual
2026-05-05-09-31-58-237548,s3://rldb/processed_v3/microagi/2026-05-05-09-31-58-237548.zarr,30.0,238.0,microagi,wash_coffee_cup,human_bimanual
2026-05-05-09-32-12-965873,s3://rldb/processed_v3/microagi/2026-05-05-09-32-12-965873.zarr,30.0,221.0,microagi,wash_coffee_cup,human_bimanual
2026-05-05-17-34-59-000000,s3://rldb/processed_v3/aria/2026-05-05-17-34-59-000000.zarr,30.0,6264.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-05-17-41-27-000000,s3://rldb/processed_v3/aria/2026-05-05-17-41-27-000000.zarr,30.0,6270.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-05-17-47-54-000000,s3://rldb/processed_v3/aria/2026-05-05-17-47-54-000000.zarr,30.0,6022.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-05-17-53-46-000000,s3://rldb/processed_v3/aria/2026-05-05-17-53-46-000000.zarr,30.0,5619.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-05-18-01-46-000000,s3://rldb/processed_v3/aria/2026-05-05-18-01-46-000000.zarr,30.0,5897.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-05-18-46-06-000000,s3://rldb/processed_v3/aria/2026-05-05-18-46-06-000000.zarr,30.0,4940.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-08-35-02-964440,s3://rldb/processed_v3/microagi/2026-05-06-08-35-02-964440.zarr,30.0,302.0,microagi,organize_kitchen_drawer,human_bimanual
2026-05-06-12-42-19-394000,s3://rldb/processed_v3/microagi/2026-05-06-12-42-19-394000.zarr,30.0,312.0,microagi,organize_kitchen_drawers,human_bimanual
2026-05-06-12-42-57-915666,s3://rldb/processed_v3/microagi/2026-05-06-12-42-57-915666.zarr,30.0,254.0,microagi,organize_kitchen_drawers,human_bimanual
2026-05-06-12-43-07-920666,s3://rldb/processed_v3/microagi/2026-05-06-12-43-07-920666.zarr,30.0,255.0,microagi,organize_kitchen_drawers,human_bimanual
2026-05-06-18-18-02-000000,s3://rldb/processed_v3/aria/2026-05-06-18-18-02-000000.zarr,30.0,5521.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-18-23-28-000000,s3://rldb/processed_v3/aria/2026-05-06-18-23-28-000000.zarr,30.0,5763.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-18-29-36-000000,s3://rldb/processed_v3/aria/2026-05-06-18-29-36-000000.zarr,30.0,5462.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-18-35-42-000000,s3://rldb/processed_v3/aria/2026-05-06-18-35-42-000000.zarr,30.0,5555.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-18-41-20-000000,s3://rldb/processed_v3/aria/2026-05-06-18-41-20-000000.zarr,30.0,4838.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-18-47-43-000000,s3://rldb/processed_v3/aria/2026-05-06-18-47-43-000000.zarr,30.0,5230.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-18-48-58-086141,s3://rldb/processed_v3/microagi/2026-05-06-18-48-58-086141.zarr,30.0,211.0,microagi,retrieve_items_from_drawer,human_bimanual
2026-05-06-18-52-31-204146,s3://rldb/processed_v3/microagi/2026-05-06-18-52-31-204146.zarr,30.0,340.0,microagi,organize_phone_parts_in_drawers,human_bimanual
2026-05-06-18-52-43-909146,s3://rldb/processed_v3/microagi/2026-05-06-18-52-43-909146.zarr,30.0,1632.0,microagi,organize_phone_parts_in_drawers,human_bimanual
2026-05-06-18-53-03-000000,s3://rldb/processed_v3/aria/2026-05-06-18-53-03-000000.zarr,30.0,4712.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-18-54-25-214835,s3://rldb/processed_v3/microagi/2026-05-06-18-54-25-214835.zarr,30.0,167.0,microagi,organize_phone_parts_in_drawers,human_bimanual
2026-05-06-18-57-32-000000,s3://rldb/processed_v3/aria/2026-05-06-18-57-32-000000.zarr,30.0,3827.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-19-23-19-000000,s3://rldb/processed_v3/aria/2026-05-06-19-23-19-000000.zarr,30.0,5755.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-19-28-42-000000,s3://rldb/processed_v3/aria/2026-05-06-19-28-42-000000.zarr,30.0,5826.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-19-34-25-000000,s3://rldb/processed_v3/aria/2026-05-06-19-34-25-000000.zarr,30.0,5479.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-19-39-57-000000,s3://rldb/processed_v3/aria/2026-05-06-19-39-57-000000.zarr,30.0,5446.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-19-46-10-000000,s3://rldb/processed_v3/aria/2026-05-06-19-46-10-000000.zarr,30.0,5717.0,rl2,cup_on_saucer_static_cam,human_bimanual
2026-05-06-19-52-20-000000,s3://rldb/processed_v3/aria/2026-05-06-19-52-20-000000.zarr,30.0,5777.0,rl2,cup_on_saucer_static_cam,human_bimanual
